"time","S","I","R","new_I","new_R"
0,49,1,0,1,0
0.5,49,1,0,0,0
1,48,2,0,1,0
1.5,48,2,0,0,0
2,48,2,0,0,0
2.5,48,2,0,0,0
3,48,2,0,0,0
3.5,48,2,0,0,0
4,48,2,0,0,0
4.5,48,2,0,0,0
5,48,2,0,0,0
5.5,48,2,0,0,0
6,48,2,0,0,0
6.5,48,2,0,0,0
7,48,2,0,0,0
7.5,48,2,0,0,0
8,48,2,0,0,0
8.5,47,3,0,1,0
9,47,2,1,0,1
9.5,47,2,1,0,0
10,47,2,1,0,0
10.5,47,2,1,0,0
11,46,3,1,1,0
11.5,45,4,1,1,0
12,45,4,1,0,0
12.5,45,4,1,0,0
13,45,4,1,0,0
13.5,45,4,1,0,0
14,45,3,2,0,1
14.5,45,3,2,0,0
15,45,3,2,0,0
15.5,45,3,2,0,0
16,44,4,2,1,0
16.5,44,4,2,0,0
17,44,4,2,0,0
17.5,44,4,2,0,0
18,44,4,2,0,0
18.5,44,4,2,0,0
19,44,3,3,0,1
19.5,44,3,3,0,0
20,44,3,3,0,0
20.5,44,2,4,0,1
21,44,2,4,0,0
21.5,44,2,4,0,0
22,44,2,4,0,0
22.5,44,2,4,0,0
23,44,2,4,0,0
23.5,44,2,4,0,0
24,44,2,4,0,0
24.5,44,2,4,0,0
25,44,2,4,0,0
25.5,44,2,4,0,0
26,44,2,4,0,0
26.5,44,2,4,0,0
27,43,3,4,1,0
27.5,43,3,4,0,0
28,43,3,4,0,0
28.5,43,3,4,0,0
29,43,3,4,0,0
29.5,43,3,4,0,0
30,43,2,5,0,1
30.5,43,2,5,0,0
31,43,1,6,0,1
31.5,43,1,6,0,0
32,43,1,6,0,0
32.5,43,1,6,0,0
33,43,1,6,0,0
33.5,42,2,6,1,0
34,42,2,6,0,0
34.5,42,2,6,0,0
35,42,2,6,0,0
35.5,42,2,6,0,0
36,42,2,6,0,0
36.5,42,2,6,0,0
37,42,2,6,0,0
37.5,42,2,6,0,0
38,42,2,6,0,0
38.5,42,2,6,0,0
39,42,2,6,0,0
39.5,42,2,6,0,0
40,42,2,6,0,0
40.5,42,2,6,0,0
41,42,2,6,0,0
41.5,42,2,6,0,0
42,42,1,7,0,1
42.5,42,1,7,0,0
43,42,1,7,0,0
43.5,42,1,7,0,0
44,42,1,7,0,0
44.5,42,1,7,0,0
45,42,1,7,0,0
45.5,42,1,7,0,0
46,42,1,7,0,0
46.5,42,1,7,0,0
47,42,1,7,0,0
47.5,42,1,7,0,0
48,42,1,7,0,0
48.5,42,1,7,0,0
49,42,1,7,0,0
49.5,42,0,8,0,1
50,42,0,8,0,0
50.5,42,0,8,0,0
51,42,0,8,0,0
51.5,42,0,8,0,0
52,42,0,8,0,0
52.5,42,0,8,0,0
53,42,0,8,0,0
53.5,42,0,8,0,0
54,42,0,8,0,0
54.5,42,0,8,0,0
55,42,0,8,0,0
55.5,42,0,8,0,0
56,42,0,8,0,0
56.5,42,0,8,0,0
57,42,0,8,0,0
57.5,42,0,8,0,0
58,42,0,8,0,0
58.5,42,0,8,0,0
59,42,0,8,0,0
59.5,42,0,8,0,0
60,42,0,8,0,0
60.5,42,0,8,0,0
61,42,0,8,0,0
61.5,42,0,8,0,0
62,42,0,8,0,0
62.5,42,0,8,0,0
63,42,0,8,0,0
63.5,42,0,8,0,0
64,42,0,8,0,0
64.5,42,0,8,0,0
65,42,0,8,0,0
65.5,42,0,8,0,0
66,42,0,8,0,0
66.5,42,0,8,0,0
67,42,0,8,0,0
67.5,42,0,8,0,0
68,42,0,8,0,0
68.5,42,0,8,0,0
69,42,0,8,0,0
69.5,42,0,8,0,0
70,42,0,8,0,0
70.5,42,0,8,0,0
71,42,0,8,0,0
71.5,42,0,8,0,0
72,42,0,8,0,0
72.5,42,0,8,0,0
73,42,0,8,0,0
73.5,42,0,8,0,0
74,42,0,8,0,0
74.5,42,0,8,0,0
75,42,0,8,0,0
75.5,42,0,8,0,0
76,42,0,8,0,0
76.5,42,0,8,0,0
77,42,0,8,0,0
77.5,42,0,8,0,0
78,42,0,8,0,0
78.5,42,0,8,0,0
79,42,0,8,0,0
79.5,42,0,8,0,0
80,42,0,8,0,0
