"time","S","I","R","new_I","new_R"
0,49,1,0,1,0
0.5,49,1,0,0,0
1,49,1,0,0,0
1.5,49,1,0,0,0
2,49,1,0,0,0
2.5,49,1,0,0,0
3,49,1,0,0,0
3.5,49,1,0,0,0
4,49,1,0,0,0
4.5,49,1,0,0,0
5,49,1,0,0,0
5.5,48,2,0,1,0
6,48,2,0,0,0
6.5,48,2,0,0,0
7,47,3,0,1,0
7.5,47,3,0,0,0
8,45,5,0,2,0
8.5,43,7,0,2,0
9,43,6,1,0,1
9.5,42,7,1,1,0
10,42,7,1,0,0
10.5,42,5,3,0,2
11,41,6,3,1,0
11.5,41,6,3,0,0
12,41,6,3,0,0
12.5,40,7,3,1,0
13,40,6,4,0,1
13.5,40,5,5,0,1
14,40,5,5,0,0
14.5,40,5,5,0,0
15,40,5,5,0,0
15.5,38,7,5,2,0
16,37,8,5,1,0
16.5,37,8,5,0,0
17,35,9,6,2,1
17.5,35,8,7,0,1
18,35,7,8,0,1
18.5,34,7,9,1,1
19,32,9,9,2,0
19.5,31,10,9,1,0
20,30,11,9,1,0
20.5,27,12,11,3,2
21,27,11,12,0,1
21.5,27,11,12,0,0
22,26,12,12,1,0
22.5,26,12,12,0,0
23,25,12,13,1,1
23.5,24,13,13,1,0
24,24,13,13,0,0
24.5,24,13,13,0,0
25,23,14,13,1,0
25.5,22,14,14,1,1
26,21,14,15,1,1
26.5,21,14,15,0,0
27,20,13,17,1,2
27.5,20,12,18,0,1
28,20,11,19,0,1
28.5,20,11,19,0,0
29,20,8,22,0,3
29.5,20,7,23,0,1
30,19,8,23,1,0
30.5,19,8,23,0,0
31,19,8,23,0,0
31.5,19,6,25,0,2
32,19,6,25,0,0
32.5,18,7,25,1,0
33,18,7,25,0,0
33.5,18,7,25,0,0
34,18,7,25,0,0
34.5,18,6,26,0,1
35,18,6,26,0,0
35.5,17,7,26,1,0
36,17,6,27,0,1
36.5,17,5,28,0,1
37,17,4,29,0,1
37.5,17,2,31,0,2
38,16,1,33,1,2
38.5,16,1,33,0,0
39,16,0,34,0,1
39.5,16,0,34,0,0
40,16,0,34,0,0
40.5,16,0,34,0,0
41,16,0,34,0,0
41.5,16,0,34,0,0
42,16,0,34,0,0
42.5,16,0,34,0,0
43,16,0,34,0,0
43.5,16,0,34,0,0
44,16,0,34,0,0
44.5,16,0,34,0,0
45,16,0,34,0,0
45.5,16,0,34,0,0
46,16,0,34,0,0
46.5,16,0,34,0,0
47,16,0,34,0,0
47.5,16,0,34,0,0
48,16,0,34,0,0
48.5,16,0,34,0,0
49,16,0,34,0,0
49.5,16,0,34,0,0
50,16,0,34,0,0
50.5,16,0,34,0,0
51,16,0,34,0,0
51.5,16,0,34,0,0
52,16,0,34,0,0
52.5,16,0,34,0,0
53,16,0,34,0,0
53.5,16,0,34,0,0
54,16,0,34,0,0
54.5,16,0,34,0,0
55,16,0,34,0,0
55.5,16,0,34,0,0
56,16,0,34,0,0
56.5,16,0,34,0,0
57,16,0,34,0,0
57.5,16,0,34,0,0
58,16,0,34,0,0
58.5,16,0,34,0,0
59,16,0,34,0,0
59.5,16,0,34,0,0
60,16,0,34,0,0
60.5,16,0,34,0,0
61,16,0,34,0,0
61.5,16,0,34,0,0
62,16,0,34,0,0
62.5,16,0,34,0,0
63,16,0,34,0,0
63.5,16,0,34,0,0
64,16,0,34,0,0
64.5,16,0,34,0,0
65,16,0,34,0,0
65.5,16,0,34,0,0
66,16,0,34,0,0
66.5,16,0,34,0,0
67,16,0,34,0,0
67.5,16,0,34,0,0
68,16,0,34,0,0
68.5,16,0,34,0,0
69,16,0,34,0,0
69.5,16,0,34,0,0
70,16,0,34,0,0
70.5,16,0,34,0,0
71,16,0,34,0,0
71.5,16,0,34,0,0
72,16,0,34,0,0
72.5,16,0,34,0,0
73,16,0,34,0,0
73.5,16,0,34,0,0
74,16,0,34,0,0
74.5,16,0,34,0,0
75,16,0,34,0,0
75.5,16,0,34,0,0
76,16,0,34,0,0
76.5,16,0,34,0,0
77,16,0,34,0,0
77.5,16,0,34,0,0
78,16,0,34,0,0
78.5,16,0,34,0,0
79,16,0,34,0,0
79.5,16,0,34,0,0
80,16,0,34,0,0
