"time","S","I","R","new_I","new_R"
0,49,1,0,1,0
0.5,49,1,0,0,0
1,48,2,0,1,0
1.5,47,3,0,1,0
2,46,4,0,1,0
2.5,46,4,0,0,0
3,45,5,0,1,0
3.5,45,4,1,0,1
4,44,5,1,1,0
4.5,44,5,1,0,0
5,43,6,1,1,0
5.5,43,6,1,0,0
6,43,6,1,0,0
6.5,42,7,1,1,0
7,42,7,1,0,0
7.5,41,8,1,1,0
8,40,9,1,1,0
8.5,38,10,2,2,1
9,36,12,2,2,0
9.5,35,13,2,1,0
10,33,14,3,2,1
10.5,33,12,5,0,2
11,33,12,5,0,0
11.5,32,13,5,1,0
12,32,13,5,0,0
12.5,31,13,6,1,1
13,31,13,6,0,0
13.5,29,15,6,2,0
14,28,16,6,1,0
14.5,28,15,7,0,1
15,28,14,8,0,1
15.5,28,13,9,0,1
16,28,13,9,0,0
16.5,27,14,9,1,0
17,26,13,11,1,2
17.5,25,14,11,1,0
18,25,13,12,0,1
18.5,24,13,13,1,1
19,24,12,14,0,1
19.5,23,12,15,1,1
20,23,11,16,0,1
20.5,23,11,16,0,0
21,23,11,16,0,0
21.5,23,10,17,0,1
22,23,10,17,0,0
22.5,23,10,17,0,0
23,23,10,17,0,0
23.5,23,9,18,0,1
24,23,8,19,0,1
24.5,23,8,19,0,0
25,23,7,20,0,1
25.5,23,7,20,0,0
26,22,7,21,1,1
26.5,22,7,21,0,0
27,22,7,21,0,0
27.5,22,7,21,0,0
28,22,7,21,0,0
28.5,22,7,21,0,0
29,22,7,21,0,0
29.5,21,8,21,1,0
30,21,7,22,0,1
30.5,21,7,22,0,0
31,21,7,22,0,0
31.5,21,7,22,0,0
32,21,7,22,0,0
32.5,21,6,23,0,1
33,21,6,23,0,0
33.5,21,5,24,0,1
34,21,5,24,0,0
34.5,20,5,25,1,1
35,20,4,26,0,1
35.5,20,4,26,0,0
36,20,4,26,0,0
36.5,20,4,26,0,0
37,20,4,26,0,0
37.5,20,4,26,0,0
38,20,4,26,0,0
38.5,20,4,26,0,0
39,20,4,26,0,0
39.5,20,4,26,0,0
40,20,4,26,0,0
40.5,20,4,26,0,0
41,20,4,26,0,0
41.5,20,3,27,0,1
42,20,3,27,0,0
42.5,20,3,27,0,0
43,19,3,28,1,1
43.5,19,3,28,0,0
44,19,3,28,0,0
44.5,19,2,29,0,1
45,19,2,29,0,0
45.5,19,2,29,0,0
46,19,1,30,0,1
46.5,19,1,30,0,0
47,19,1,30,0,0
47.5,19,1,30,0,0
48,19,1,30,0,0
48.5,19,1,30,0,0
49,19,1,30,0,0
49.5,19,1,30,0,0
50,19,1,30,0,0
50.5,19,1,30,0,0
51,19,1,30,0,0
51.5,19,1,30,0,0
52,19,1,30,0,0
52.5,19,1,30,0,0
53,19,1,30,0,0
53.5,18,2,30,1,0
54,18,2,30,0,0
54.5,18,2,30,0,0
55,18,2,30,0,0
55.5,18,2,30,0,0
56,18,2,30,0,0
56.5,18,2,30,0,0
57,18,1,31,0,1
57.5,18,1,31,0,0
58,18,1,31,0,0
58.5,18,1,31,0,0
59,18,1,31,0,0
59.5,18,1,31,0,0
60,18,1,31,0,0
60.5,18,1,31,0,0
61,18,1,31,0,0
61.5,18,1,31,0,0
62,18,1,31,0,0
62.5,18,1,31,0,0
63,18,1,31,0,0
63.5,18,1,31,0,0
64,18,1,31,0,0
64.5,18,1,31,0,0
65,18,1,31,0,0
65.5,18,1,31,0,0
66,18,1,31,0,0
66.5,18,1,31,0,0
67,18,1,31,0,0
67.5,18,1,31,0,0
68,18,1,31,0,0
68.5,18,1,31,0,0
69,18,1,31,0,0
69.5,18,1,31,0,0
70,18,1,31,0,0
70.5,18,1,31,0,0
71,18,1,31,0,0
71.5,18,1,31,0,0
72,18,1,31,0,0
72.5,18,1,31,0,0
73,18,1,31,0,0
73.5,18,1,31,0,0
74,18,1,31,0,0
74.5,18,1,31,0,0
75,18,0,32,0,1
75.5,18,0,32,0,0
76,18,0,32,0,0
76.5,18,0,32,0,0
77,18,0,32,0,0
77.5,18,0,32,0,0
78,18,0,32,0,0
78.5,18,0,32,0,0
79,18,0,32,0,0
79.5,18,0,32,0,0
80,18,0,32,0,0
