"time","S","I","R","new_I","new_R"
0,980,20,0,20,0
0.5,974,25,1,6,1
1,965,31,4,9,3
1.5,957,36,7,8,3
2,938,53,9,19,2
2.5,918,73,9,20,0
3,897,92,11,21,2
3.5,863,120,17,34,6
4,826,154,20,37,3
4.5,778,200,22,48,2
5,722,248,30,56,8
5.5,670,288,42,52,12
6,608,334,58,62,16
6.5,529,394,77,79,19
7,457,445,98,72,21
7.5,393,485,122,64,24
8,316,542,142,77,20
8.5,257,577,166,59,24
9,207,602,191,50,25
9.5,173,605,222,34,31
10,136,609,255,37,33
10.5,115,594,291,21,36
11,94,581,325,21,34
11.5,77,572,351,17,26
12,62,553,385,15,34
12.5,47,543,410,15,25
13,36,518,446,11,36
13.5,30,496,474,6,28
14,26,478,496,4,22
14.5,20,465,515,6,19
15,16,452,532,4,17
15.5,15,436,549,1,17
16,14,423,563,1,14
16.5,12,399,589,2,26
17,9,379,612,3,23
17.5,8,363,629,1,17
18,6,346,648,2,19
18.5,5,332,663,1,15
19,5,306,689,0,26
19.5,4,295,701,1,12
20,4,281,715,0,14
20.5,3,268,729,1,14
21,1,255,744,2,15
21.5,1,243,756,0,12
22,1,238,761,0,5
22.5,1,230,769,0,8
23,1,218,781,0,12
23.5,0,209,791,1,10
24,0,199,801,0,10
24.5,0,192,808,0,7
25,0,181,819,0,11
25.5,0,173,827,0,8
26,0,165,835,0,8
26.5,0,159,841,0,6
27,0,153,847,0,6
27.5,0,145,855,0,8
28,0,138,862,0,7
28.5,0,135,865,0,3
29,0,133,867,0,2
29.5,0,126,874,0,7
30,0,116,884,0,10
30.5,0,110,890,0,6
31,0,104,896,0,6
31.5,0,99,901,0,5
32,0,89,911,0,10
32.5,0,85,915,0,4
33,0,80,920,0,5
33.5,0,76,924,0,4
34,0,74,926,0,2
34.5,0,72,928,0,2
35,0,67,933,0,5
35.5,0,64,936,0,3
36,0,62,938,0,2
36.5,0,58,942,0,4
37,0,57,943,0,1
37.5,0,52,948,0,5
38,0,49,951,0,3
38.5,0,47,953,0,2
39,0,45,955,0,2
39.5,0,43,957,0,2
40,0,41,959,0,2
40.5,0,40,960,0,1
41,0,38,962,0,2
41.5,0,38,962,0,0
42,0,37,963,0,1
42.5,0,36,964,0,1
43,0,35,965,0,1
43.5,0,32,968,0,3
44,0,31,969,0,1
44.5,0,29,971,0,2
45,0,26,974,0,3
45.5,0,25,975,0,1
46,0,25,975,0,0
46.5,0,24,976,0,1
47,0,22,978,0,2
47.5,0,21,979,0,1
48,0,20,980,0,1
48.5,0,18,982,0,2
49,0,16,984,0,2
49.5,0,16,984,0,0
50,0,16,984,0,0
50.5,0,14,986,0,2
51,0,13,987,0,1
51.5,0,12,988,0,1
52,0,11,989,0,1
52.5,0,9,991,0,2
53,0,9,991,0,0
53.5,0,9,991,0,0
54,0,8,992,0,1
54.5,0,8,992,0,0
55,0,7,993,0,1
55.5,0,7,993,0,0
56,0,6,994,0,1
56.5,0,6,994,0,0
57,0,5,995,0,1
57.5,0,5,995,0,0
58,0,5,995,0,0
58.5,0,5,995,0,0
59,0,5,995,0,0
59.5,0,4,996,0,1
60,0,4,996,0,0
60.5,0,4,996,0,0
61,0,4,996,0,0
61.5,0,3,997,0,1
62,0,3,997,0,0
62.5,0,3,997,0,0
63,0,3,997,0,0
63.5,0,3,997,0,0
64,0,3,997,0,0
64.5,0,3,997,0,0
65,0,3,997,0,0
65.5,0,3,997,0,0
66,0,3,997,0,0
66.5,0,3,997,0,0
67,0,3,997,0,0
67.5,0,3,997,0,0
68,0,2,998,0,1
68.5,0,2,998,0,0
69,0,2,998,0,0
69.5,0,1,999,0,1
70,0,1,999,0,0
70.5,0,1,999,0,0
71,0,1,999,0,0
71.5,0,0,1000,0,1
72,0,0,1000,0,0
72.5,0,0,1000,0,0
73,0,0,1000,0,0
73.5,0,0,1000,0,0
74,0,0,1000,0,0
74.5,0,0,1000,0,0
75,0,0,1000,0,0
75.5,0,0,1000,0,0
76,0,0,1000,0,0
76.5,0,0,1000,0,0
77,0,0,1000,0,0
77.5,0,0,1000,0,0
78,0,0,1000,0,0
78.5,0,0,1000,0,0
79,0,0,1000,0,0
79.5,0,0,1000,0,0
80,0,0,1000,0,0
