"time","S","I","R","new_I","new_R"
0,49,1,0,1,0
0.5,49,1,0,0,0
1,48,2,0,1,0
1.5,48,2,0,0,0
2,48,2,0,0,0
2.5,48,2,0,0,0
3,48,2,0,0,0
3.5,48,2,0,0,0
4,46,4,0,2,0
4.5,46,4,0,0,0
5,45,5,0,1,0
5.5,45,5,0,0,0
6,44,5,1,1,1
6.5,44,5,1,0,0
7,44,5,1,0,0
7.5,44,5,1,0,0
8,43,6,1,1,0
8.5,43,6,1,0,0
9,43,6,1,0,0
9.5,42,7,1,1,0
10,41,8,1,1,0
10.5,41,8,1,0,0
11,40,9,1,1,0
11.5,40,9,1,0,0
12,40,9,1,0,0
12.5,39,9,2,1,1
13,39,9,2,0,0
13.5,39,8,3,0,1
14,39,8,3,0,0
14.5,39,8,3,0,0
15,39,8,3,0,0
15.5,39,8,3,0,0
16,39,5,6,0,3
16.5,39,5,6,0,0
17,38,6,6,1,0
17.5,38,4,8,0,2
18,37,5,8,1,0
18.5,37,5,8,0,0
19,37,5,8,0,0
19.5,37,5,8,0,0
20,36,6,8,1,0
20.5,35,6,9,1,1
21,33,8,9,2,0
21.5,32,8,10,1,1
22,31,9,10,1,0
22.5,31,9,10,0,0
23,30,9,11,1,1
23.5,29,10,11,1,0
24,29,9,12,0,1
24.5,29,8,13,0,1
25,29,8,13,0,0
25.5,29,8,13,0,0
26,29,7,14,0,1
26.5,29,4,17,0,3
27,29,4,17,0,0
27.5,29,4,17,0,0
28,29,4,17,0,0
28.5,29,4,17,0,0
29,28,4,18,1,1
29.5,28,4,18,0,0
30,28,4,18,0,0
30.5,28,4,18,0,0
31,28,4,18,0,0
31.5,28,4,18,0,0
32,28,4,18,0,0
32.5,28,4,18,0,0
33,28,4,18,0,0
33.5,28,4,18,0,0
34,28,3,19,0,1
34.5,28,3,19,0,0
35,28,3,19,0,0
35.5,28,3,19,0,0
36,28,3,19,0,0
36.5,28,3,19,0,0
37,28,3,19,0,0
37.5,28,3,19,0,0
38,28,2,20,0,1
38.5,28,2,20,0,0
39,28,2,20,0,0
39.5,28,2,20,0,0
40,28,2,20,0,0
40.5,28,2,20,0,0
41,28,2,20,0,0
41.5,28,2,20,0,0
42,27,3,20,1,0
42.5,27,2,21,0,1
43,27,2,21,0,0
43.5,27,0,23,0,2
44,27,0,23,0,0
44.5,27,0,23,0,0
45,27,0,23,0,0
45.5,27,0,23,0,0
46,27,0,23,0,0
46.5,27,0,23,0,0
47,27,0,23,0,0
47.5,27,0,23,0,0
48,27,0,23,0,0
48.5,27,0,23,0,0
49,27,0,23,0,0
49.5,27,0,23,0,0
50,27,0,23,0,0
50.5,27,0,23,0,0
51,27,0,23,0,0
51.5,27,0,23,0,0
52,27,0,23,0,0
52.5,27,0,23,0,0
53,27,0,23,0,0
53.5,27,0,23,0,0
54,27,0,23,0,0
54.5,27,0,23,0,0
55,27,0,23,0,0
55.5,27,0,23,0,0
56,27,0,23,0,0
56.5,27,0,23,0,0
57,27,0,23,0,0
57.5,27,0,23,0,0
58,27,0,23,0,0
58.5,27,0,23,0,0
59,27,0,23,0,0
59.5,27,0,23,0,0
60,27,0,23,0,0
60.5,27,0,23,0,0
61,27,0,23,0,0
61.5,27,0,23,0,0
62,27,0,23,0,0
62.5,27,0,23,0,0
63,27,0,23,0,0
63.5,27,0,23,0,0
64,27,0,23,0,0
64.5,27,0,23,0,0
65,27,0,23,0,0
65.5,27,0,23,0,0
66,27,0,23,0,0
66.5,27,0,23,0,0
67,27,0,23,0,0
67.5,27,0,23,0,0
68,27,0,23,0,0
68.5,27,0,23,0,0
69,27,0,23,0,0
69.5,27,0,23,0,0
70,27,0,23,0,0
70.5,27,0,23,0,0
71,27,0,23,0,0
71.5,27,0,23,0,0
72,27,0,23,0,0
72.5,27,0,23,0,0
73,27,0,23,0,0
73.5,27,0,23,0,0
74,27,0,23,0,0
74.5,27,0,23,0,0
75,27,0,23,0,0
75.5,27,0,23,0,0
76,27,0,23,0,0
76.5,27,0,23,0,0
77,27,0,23,0,0
77.5,27,0,23,0,0
78,27,0,23,0,0
78.5,27,0,23,0,0
79,27,0,23,0,0
79.5,27,0,23,0,0
80,27,0,23,0,0
