"time","S","I","R","new_I","new_R"
0,196,4,0,4,0
0.5,190,10,0,6,0
1,188,12,0,2,0
1.5,184,15,1,4,1
2,178,19,3,6,2
2.5,172,25,3,6,0
3,165,32,3,7,0
3.5,150,47,3,15,0
4,134,63,3,16,0
4.5,114,83,3,20,0
5,83,112,5,31,2
5.5,61,131,8,22,3
6,34,150,16,27,8
6.5,17,164,19,17,3
7,11,164,25,6,6
7.5,4,166,30,7,5
8,2,163,35,2,5
8.5,2,159,39,0,4
9,2,150,48,0,9
9.5,1,143,56,1,8
10,0,139,61,1,5
10.5,0,132,68,0,7
11,0,128,72,0,4
11.5,0,122,78,0,6
12,0,118,82,0,4
12.5,0,111,89,0,7
13,0,108,92,0,3
13.5,0,106,94,0,2
14,0,100,100,0,6
14.5,0,94,106,0,6
15,0,87,113,0,7
15.5,0,83,117,0,4
16,0,79,121,0,4
16.5,0,75,125,0,4
17,0,72,128,0,3
17.5,0,68,132,0,4
18,0,66,134,0,2
18.5,0,65,135,0,1
19,0,64,136,0,1
19.5,0,62,138,0,2
20,0,61,139,0,1
20.5,0,60,140,0,1
21,0,58,142,0,2
21.5,0,55,145,0,3
22,0,52,148,0,3
22.5,0,50,150,0,2
23,0,48,152,0,2
23.5,0,46,154,0,2
24,0,44,156,0,2
24.5,0,43,157,0,1
25,0,42,158,0,1
25.5,0,41,159,0,1
26,0,39,161,0,2
26.5,0,36,164,0,3
27,0,34,166,0,2
27.5,0,34,166,0,0
28,0,33,167,0,1
28.5,0,32,168,0,1
29,0,31,169,0,1
29.5,0,30,170,0,1
30,0,27,173,0,3
30.5,0,25,175,0,2
31,0,23,177,0,2
31.5,0,23,177,0,0
32,0,22,178,0,1
32.5,0,22,178,0,0
33,0,22,178,0,0
33.5,0,22,178,0,0
34,0,21,179,0,1
34.5,0,21,179,0,0
35,0,21,179,0,0
35.5,0,21,179,0,0
36,0,21,179,0,0
36.5,0,19,181,0,2
37,0,19,181,0,0
37.5,0,18,182,0,1
38,0,17,183,0,1
38.5,0,16,184,0,1
39,0,16,184,0,0
39.5,0,15,185,0,1
40,0,15,185,0,0
40.5,0,15,185,0,0
41,0,15,185,0,0
41.5,0,15,185,0,0
42,0,15,185,0,0
42.5,0,14,186,0,1
43,0,14,186,0,0
43.5,0,12,188,0,2
44,0,12,188,0,0
44.5,0,11,189,0,1
45,0,11,189,0,0
45.5,0,10,190,0,1
46,0,10,190,0,0
46.5,0,10,190,0,0
47,0,9,191,0,1
47.5,0,9,191,0,0
48,0,9,191,0,0
48.5,0,9,191,0,0
49,0,8,192,0,1
49.5,0,8,192,0,0
50,0,7,193,0,1
50.5,0,7,193,0,0
51,0,7,193,0,0
51.5,0,7,193,0,0
52,0,7,193,0,0
52.5,0,7,193,0,0
53,0,7,193,0,0
53.5,0,6,194,0,1
54,0,6,194,0,0
54.5,0,6,194,0,0
55,0,6,194,0,0
55.5,0,5,195,0,1
56,0,5,195,0,0
56.5,0,5,195,0,0
57,0,5,195,0,0
57.5,0,4,196,0,1
58,0,4,196,0,0
58.5,0,3,197,0,1
59,0,3,197,0,0
59.5,0,3,197,0,0
60,0,3,197,0,0
60.5,0,3,197,0,0
61,0,3,197,0,0
61.5,0,3,197,0,0
62,0,3,197,0,0
62.5,0,3,197,0,0
63,0,3,197,0,0
63.5,0,3,197,0,0
64,0,2,198,0,1
64.5,0,2,198,0,0
65,0,1,199,0,1
65.5,0,1,199,0,0
66,0,1,199,0,0
66.5,0,1,199,0,0
67,0,1,199,0,0
67.5,0,1,199,0,0
68,0,1,199,0,0
68.5,0,1,199,0,0
69,0,1,199,0,0
69.5,0,0,200,0,1
70,0,0,200,0,0
70.5,0,0,200,0,0
71,0,0,200,0,0
71.5,0,0,200,0,0
72,0,0,200,0,0
72.5,0,0,200,0,0
73,0,0,200,0,0
73.5,0,0,200,0,0
74,0,0,200,0,0
74.5,0,0,200,0,0
75,0,0,200,0,0
75.5,0,0,200,0,0
76,0,0,200,0,0
76.5,0,0,200,0,0
77,0,0,200,0,0
77.5,0,0,200,0,0
78,0,0,200,0,0
78.5,0,0,200,0,0
79,0,0,200,0,0
79.5,0,0,200,0,0
80,0,0,200,0,0
