"time","S","I","R","new_I","new_R"
0,980,20,0,20,0
0.5,605,395,0,375,0
1,0,987,13,605,13
1.5,0,953,47,0,34
2,0,919,81,0,34
2.5,0,880,120,0,39
3,0,831,169,0,49
3.5,0,808,192,0,23
4,0,782,218,0,26
4.5,0,751,249,0,31
5,0,724,276,0,27
5.5,0,699,301,0,25
6,0,674,326,0,25
6.5,0,648,352,0,26
7,0,626,374,0,22
7.5,0,597,403,0,29
8,0,574,426,0,23
8.5,0,550,450,0,24
9,0,532,468,0,18
9.5,0,511,489,0,21
10,0,490,510,0,21
10.5,0,473,527,0,17
11,0,453,547,0,20
11.5,0,441,559,0,12
12,0,425,575,0,16
12.5,0,415,585,0,10
13,0,401,599,0,14
13.5,0,386,614,0,15
14,0,370,630,0,16
14.5,0,353,647,0,17
15,0,339,661,0,14
15.5,0,329,671,0,10
16,0,314,686,0,15
16.5,0,299,701,0,15
17,0,289,711,0,10
17.5,0,273,727,0,16
18,0,265,735,0,8
18.5,0,258,742,0,7
19,0,251,749,0,7
19.5,0,243,757,0,8
20,0,234,766,0,9
20.5,0,229,771,0,5
21,0,216,784,0,13
21.5,0,211,789,0,5
22,0,207,793,0,4
22.5,0,198,802,0,9
23,0,187,813,0,11
23.5,0,184,816,0,3
24,0,180,820,0,4
24.5,0,171,829,0,9
25,0,164,836,0,7
25.5,0,156,844,0,8
26,0,149,851,0,7
26.5,0,143,857,0,6
27,0,139,861,0,4
27.5,0,133,867,0,6
28,0,122,878,0,11
28.5,0,113,887,0,9
29,0,112,888,0,1
29.5,0,107,893,0,5
30,0,102,898,0,5
30.5,0,97,903,0,5
31,0,94,906,0,3
31.5,0,86,914,0,8
32,0,80,920,0,6
32.5,0,80,920,0,0
33,0,79,921,0,1
33.5,0,78,922,0,1
34,0,75,925,0,3
34.5,0,70,930,0,5
35,0,66,934,0,4
35.5,0,64,936,0,2
36,0,63,937,0,1
36.5,0,63,937,0,0
37,0,63,937,0,0
37.5,0,59,941,0,4
38,0,56,944,0,3
38.5,0,54,946,0,2
39,0,53,947,0,1
39.5,0,51,949,0,2
40,0,49,951,0,2
40.5,0,48,952,0,1
41,0,42,958,0,6
41.5,0,42,958,0,0
42,0,42,958,0,0
42.5,0,41,959,0,1
43,0,41,959,0,0
43.5,0,40,960,0,1
44,0,37,963,0,3
44.5,0,36,964,0,1
45,0,34,966,0,2
45.5,0,33,967,0,1
46,0,33,967,0,0
46.5,0,33,967,0,0
47,0,31,969,0,2
47.5,0,29,971,0,2
48,0,28,972,0,1
48.5,0,28,972,0,0
49,0,27,973,0,1
49.5,0,23,977,0,4
50,0,21,979,0,2
50.5,0,21,979,0,0
51,0,20,980,0,1
51.5,0,20,980,0,0
52,0,20,980,0,0
52.5,0,19,981,0,1
53,0,18,982,0,1
53.5,0,17,983,0,1
54,0,16,984,0,1
54.5,0,15,985,0,1
55,0,15,985,0,0
55.5,0,14,986,0,1
56,0,14,986,0,0
56.5,0,14,986,0,0
57,0,14,986,0,0
57.5,0,12,988,0,2
58,0,12,988,0,0
58.5,0,11,989,0,1
59,0,11,989,0,0
59.5,0,11,989,0,0
60,0,11,989,0,0
60.5,0,10,990,0,1
61,0,10,990,0,0
61.5,0,10,990,0,0
62,0,10,990,0,0
62.5,0,8,992,0,2
63,0,8,992,0,0
63.5,0,7,993,0,1
64,0,7,993,0,0
64.5,0,7,993,0,0
65,0,7,993,0,0
65.5,0,5,995,0,2
66,0,5,995,0,0
66.5,0,5,995,0,0
67,0,5,995,0,0
67.5,0,5,995,0,0
68,0,5,995,0,0
68.5,0,5,995,0,0
69,0,5,995,0,0
69.5,0,5,995,0,0
70,0,5,995,0,0
70.5,0,4,996,0,1
71,0,4,996,0,0
71.5,0,4,996,0,0
72,0,3,997,0,1
72.5,0,3,997,0,0
73,0,3,997,0,0
73.5,0,3,997,0,0
74,0,2,998,0,1
74.5,0,2,998,0,0
75,0,2,998,0,0
75.5,0,2,998,0,0
76,0,2,998,0,0
76.5,0,2,998,0,0
77,0,1,999,0,1
77.5,0,0,1000,0,1
78,0,0,1000,0,0
78.5,0,0,1000,0,0
79,0,0,1000,0,0
79.5,0,0,1000,0,0
80,0,0,1000,0,0
