"time","S","I","R","new_I","new_R"
0,49,1,0,1,0
0.5,49,1,0,0,0
1,48,2,0,1,0
1.5,48,2,0,0,0
2,48,2,0,0,0
2.5,48,2,0,0,0
3,48,2,0,0,0
3.5,48,2,0,0,0
4,48,2,0,0,0
4.5,48,2,0,0,0
5,48,2,0,0,0
5.5,47,3,0,1,0
6,47,3,0,0,0
6.5,46,4,0,1,0
7,46,4,0,0,0
7.5,46,4,0,0,0
8,46,3,1,0,1
8.5,45,4,1,1,0
9,44,5,1,1,0
9.5,44,5,1,0,0
10,43,5,2,1,1
10.5,42,6,2,1,0
11,40,8,2,2,0
11.5,38,9,3,2,1
12,38,9,3,0,0
12.5,36,11,3,2,0
13,33,14,3,3,0
13.5,31,16,3,2,0
14,31,16,3,0,0
14.5,29,18,3,2,0
15,28,18,4,1,1
15.5,28,17,5,0,1
16,27,17,6,1,1
16.5,26,18,6,1,0
17,25,19,6,1,0
17.5,25,19,6,0,0
18,23,21,6,2,0
18.5,23,21,6,0,0
19,21,21,8,2,2
19.5,18,24,8,3,0
20,18,23,9,0,1
20.5,17,23,10,1,1
21,13,27,10,4,0
21.5,12,27,11,1,1
22,11,28,11,1,0
22.5,11,27,12,0,1
23,9,28,13,2,1
23.5,9,27,14,0,1
24,9,27,14,0,0
24.5,8,28,14,1,0
25,7,28,15,1,1
25.5,7,28,15,0,0
26,6,27,17,1,2
26.5,6,27,17,0,0
27,5,28,17,1,0
27.5,4,27,19,1,2
28,3,27,20,1,1
28.5,3,27,20,0,0
29,3,24,23,0,3
29.5,2,24,24,1,1
30,2,24,24,0,0
30.5,1,23,26,1,2
31,1,21,28,0,2
31.5,1,20,29,0,1
32,1,20,29,0,0
32.5,1,19,30,0,1
33,1,19,30,0,0
33.5,1,18,31,0,1
34,1,16,33,0,2
34.5,1,16,33,0,0
35,0,17,33,1,0
35.5,0,17,33,0,0
36,0,15,35,0,2
36.5,0,15,35,0,0
37,0,15,35,0,0
37.5,0,15,35,0,0
38,0,15,35,0,0
38.5,0,15,35,0,0
39,0,15,35,0,0
39.5,0,15,35,0,0
40,0,15,35,0,0
40.5,0,15,35,0,0
41,0,14,36,0,1
41.5,0,12,38,0,2
42,0,10,40,0,2
42.5,0,10,40,0,0
43,0,10,40,0,0
43.5,0,8,42,0,2
44,0,8,42,0,0
44.5,0,8,42,0,0
45,0,8,42,0,0
45.5,0,6,44,0,2
46,0,6,44,0,0
46.5,0,6,44,0,0
47,0,6,44,0,0
47.5,0,6,44,0,0
48,0,6,44,0,0
48.5,0,6,44,0,0
49,0,6,44,0,0
49.5,0,6,44,0,0
50,0,5,45,0,1
50.5,0,5,45,0,0
51,0,4,46,0,1
51.5,0,4,46,0,0
52,0,3,47,0,1
52.5,0,3,47,0,0
53,0,3,47,0,0
53.5,0,2,48,0,1
54,0,2,48,0,0
54.5,0,2,48,0,0
55,0,2,48,0,0
55.5,0,2,48,0,0
56,0,1,49,0,1
56.5,0,1,49,0,0
57,0,1,49,0,0
57.5,0,1,49,0,0
58,0,1,49,0,0
58.5,0,1,49,0,0
59,0,1,49,0,0
59.5,0,1,49,0,0
60,0,1,49,0,0
60.5,0,1,49,0,0
61,0,1,49,0,0
61.5,0,1,49,0,0
62,0,1,49,0,0
62.5,0,1,49,0,0
63,0,0,50,0,1
63.5,0,0,50,0,0
64,0,0,50,0,0
64.5,0,0,50,0,0
65,0,0,50,0,0
65.5,0,0,50,0,0
66,0,0,50,0,0
66.5,0,0,50,0,0
67,0,0,50,0,0
67.5,0,0,50,0,0
68,0,0,50,0,0
68.5,0,0,50,0,0
69,0,0,50,0,0
69.5,0,0,50,0,0
70,0,0,50,0,0
70.5,0,0,50,0,0
71,0,0,50,0,0
71.5,0,0,50,0,0
72,0,0,50,0,0
72.5,0,0,50,0,0
73,0,0,50,0,0
73.5,0,0,50,0,0
74,0,0,50,0,0
74.5,0,0,50,0,0
75,0,0,50,0,0
75.5,0,0,50,0,0
76,0,0,50,0,0
76.5,0,0,50,0,0
77,0,0,50,0,0
77.5,0,0,50,0,0
78,0,0,50,0,0
78.5,0,0,50,0,0
79,0,0,50,0,0
79.5,0,0,50,0,0
80,0,0,50,0,0
