"time","S","I","R","new_I","new_R"
0,196,4,0,4,0
0.5,167,33,0,29,0
1,75,125,0,92,0
1.5,5,191,4,70,4
2,1,190,9,4,5
2.5,0,186,14,1,5
3,0,181,19,0,5
3.5,0,172,28,0,9
4,0,168,32,0,4
4.5,0,162,38,0,6
5,0,159,41,0,3
5.5,0,153,47,0,6
6,0,152,48,0,1
6.5,0,140,60,0,12
7,0,136,64,0,4
7.5,0,130,70,0,6
8,0,126,74,0,4
8.5,0,114,86,0,12
9,0,107,93,0,7
9.5,0,98,102,0,9
10,0,97,103,0,1
10.5,0,93,107,0,4
11,0,90,110,0,3
11.5,0,83,117,0,7
12,0,81,119,0,2
12.5,0,77,123,0,4
13,0,75,125,0,2
13.5,0,74,126,0,1
14,0,73,127,0,1
14.5,0,71,129,0,2
15,0,67,133,0,4
15.5,0,65,135,0,2
16,0,61,139,0,4
16.5,0,57,143,0,4
17,0,55,145,0,2
17.5,0,52,148,0,3
18,0,51,149,0,1
18.5,0,48,152,0,3
19,0,46,154,0,2
19.5,0,42,158,0,4
20,0,41,159,0,1
20.5,0,41,159,0,0
21,0,38,162,0,3
21.5,0,35,165,0,3
22,0,31,169,0,4
22.5,0,30,170,0,1
23,0,28,172,0,2
23.5,0,26,174,0,2
24,0,25,175,0,1
24.5,0,24,176,0,1
25,0,23,177,0,1
25.5,0,23,177,0,0
26,0,23,177,0,0
26.5,0,23,177,0,0
27,0,23,177,0,0
27.5,0,23,177,0,0
28,0,22,178,0,1
28.5,0,21,179,0,1
29,0,20,180,0,1
29.5,0,19,181,0,1
30,0,18,182,0,1
30.5,0,18,182,0,0
31,0,18,182,0,0
31.5,0,18,182,0,0
32,0,18,182,0,0
32.5,0,18,182,0,0
33,0,17,183,0,1
33.5,0,16,184,0,1
34,0,15,185,0,1
34.5,0,15,185,0,0
35,0,14,186,0,1
35.5,0,14,186,0,0
36,0,14,186,0,0
36.5,0,13,187,0,1
37,0,11,189,0,2
37.5,0,10,190,0,1
38,0,9,191,0,1
38.5,0,9,191,0,0
39,0,8,192,0,1
39.5,0,8,192,0,0
40,0,8,192,0,0
40.5,0,8,192,0,0
41,0,7,193,0,1
41.5,0,7,193,0,0
42,0,7,193,0,0
42.5,0,7,193,0,0
43,0,7,193,0,0
43.5,0,6,194,0,1
44,0,6,194,0,0
44.5,0,6,194,0,0
45,0,6,194,0,0
45.5,0,6,194,0,0
46,0,6,194,0,0
46.5,0,5,195,0,1
47,0,5,195,0,0
47.5,0,5,195,0,0
48,0,5,195,0,0
48.5,0,5,195,0,0
49,0,5,195,0,0
49.5,0,5,195,0,0
50,0,5,195,0,0
50.5,0,4,196,0,1
51,0,4,196,0,0
51.5,0,4,196,0,0
52,0,4,196,0,0
52.5,0,4,196,0,0
53,0,4,196,0,0
53.5,0,4,196,0,0
54,0,4,196,0,0
54.5,0,4,196,0,0
55,0,4,196,0,0
55.5,0,4,196,0,0
56,0,4,196,0,0
56.5,0,4,196,0,0
57,0,4,196,0,0
57.5,0,4,196,0,0
58,0,4,196,0,0
58.5,0,4,196,0,0
59,0,4,196,0,0
59.5,0,4,196,0,0
60,0,4,196,0,0
60.5,0,4,196,0,0
61,0,4,196,0,0
61.5,0,4,196,0,0
62,0,4,196,0,0
62.5,0,3,197,0,1
63,0,3,197,0,0
63.5,0,3,197,0,0
64,0,3,197,0,0
64.5,0,3,197,0,0
65,0,3,197,0,0
65.5,0,2,198,0,1
66,0,2,198,0,0
66.5,0,2,198,0,0
67,0,2,198,0,0
67.5,0,2,198,0,0
68,0,2,198,0,0
68.5,0,2,198,0,0
69,0,2,198,0,0
69.5,0,2,198,0,0
70,0,2,198,0,0
70.5,0,2,198,0,0
71,0,1,199,0,1
71.5,0,1,199,0,0
72,0,0,200,0,1
72.5,0,0,200,0,0
73,0,0,200,0,0
73.5,0,0,200,0,0
74,0,0,200,0,0
74.5,0,0,200,0,0
75,0,0,200,0,0
75.5,0,0,200,0,0
76,0,0,200,0,0
76.5,0,0,200,0,0
77,0,0,200,0,0
77.5,0,0,200,0,0
78,0,0,200,0,0
78.5,0,0,200,0,0
79,0,0,200,0,0
79.5,0,0,200,0,0
80,0,0,200,0,0
