"time","S","I","R","new_I","new_R"
0,980,20,0,20,0
0.5,932,65,3,48,3
1,797,198,5,135,2
1.5,506,484,10,291,5
2,159,817,24,347,14
2.5,18,936,46,141,22
3,0,924,76,18,30
3.5,0,883,117,0,41
4,0,840,160,0,43
4.5,0,812,188,0,28
5,0,777,223,0,35
5.5,0,744,256,0,33
6,0,714,286,0,30
6.5,0,695,305,0,19
7,0,669,331,0,26
7.5,0,643,357,0,26
8,0,614,386,0,29
8.5,0,591,409,0,23
9,0,566,434,0,25
9.5,0,541,459,0,25
10,0,521,479,0,20
10.5,0,499,501,0,22
11,0,486,514,0,13
11.5,0,467,533,0,19
12,0,451,549,0,16
12.5,0,426,574,0,25
13,0,414,586,0,12
13.5,0,398,602,0,16
14,0,391,609,0,7
14.5,0,376,624,0,15
15,0,364,636,0,12
15.5,0,357,643,0,7
16,0,344,656,0,13
16.5,0,335,665,0,9
17,0,316,684,0,19
17.5,0,309,691,0,7
18,0,291,709,0,18
18.5,0,285,715,0,6
19,0,270,730,0,15
19.5,0,259,741,0,11
20,0,252,748,0,7
20.5,0,242,758,0,10
21,0,238,762,0,4
21.5,0,230,770,0,8
22,0,224,776,0,6
22.5,0,215,785,0,9
23,0,203,797,0,12
23.5,0,196,804,0,7
24,0,188,812,0,8
24.5,0,181,819,0,7
25,0,173,827,0,8
25.5,0,168,832,0,5
26,0,164,836,0,4
26.5,0,154,846,0,10
27,0,151,849,0,3
27.5,0,141,859,0,10
28,0,134,866,0,7
28.5,0,129,871,0,5
29,0,125,875,0,4
29.5,0,120,880,0,5
30,0,117,883,0,3
30.5,0,116,884,0,1
31,0,112,888,0,4
31.5,0,109,891,0,3
32,0,103,897,0,6
32.5,0,95,905,0,8
33,0,90,910,0,5
33.5,0,84,916,0,6
34,0,79,921,0,5
34.5,0,75,925,0,4
35,0,73,927,0,2
35.5,0,73,927,0,0
36,0,68,932,0,5
36.5,0,62,938,0,6
37,0,60,940,0,2
37.5,0,53,947,0,7
38,0,51,949,0,2
38.5,0,49,951,0,2
39,0,45,955,0,4
39.5,0,42,958,0,3
40,0,40,960,0,2
40.5,0,36,964,0,4
41,0,35,965,0,1
41.5,0,35,965,0,0
42,0,32,968,0,3
42.5,0,28,972,0,4
43,0,27,973,0,1
43.5,0,25,975,0,2
44,0,25,975,0,0
44.5,0,25,975,0,0
45,0,24,976,0,1
45.5,0,23,977,0,1
46,0,22,978,0,1
46.5,0,22,978,0,0
47,0,21,979,0,1
47.5,0,20,980,0,1
48,0,20,980,0,0
48.5,0,20,980,0,0
49,0,20,980,0,0
49.5,0,20,980,0,0
50,0,18,982,0,2
50.5,0,18,982,0,0
51,0,18,982,0,0
51.5,0,18,982,0,0
52,0,16,984,0,2
52.5,0,14,986,0,2
53,0,14,986,0,0
53.5,0,12,988,0,2
54,0,11,989,0,1
54.5,0,11,989,0,0
55,0,11,989,0,0
55.5,0,11,989,0,0
56,0,10,990,0,1
56.5,0,9,991,0,1
57,0,9,991,0,0
57.5,0,9,991,0,0
58,0,8,992,0,1
58.5,0,7,993,0,1
59,0,7,993,0,0
59.5,0,6,994,0,1
60,0,5,995,0,1
60.5,0,5,995,0,0
61,0,5,995,0,0
61.5,0,5,995,0,0
62,0,5,995,0,0
62.5,0,5,995,0,0
63,0,5,995,0,0
63.5,0,5,995,0,0
64,0,5,995,0,0
64.5,0,5,995,0,0
65,0,5,995,0,0
65.5,0,5,995,0,0
66,0,5,995,0,0
66.5,0,5,995,0,0
67,0,4,996,0,1
67.5,0,4,996,0,0
68,0,4,996,0,0
68.5,0,4,996,0,0
69,0,4,996,0,0
69.5,0,2,998,0,2
70,0,2,998,0,0
70.5,0,2,998,0,0
71,0,2,998,0,0
71.5,0,2,998,0,0
72,0,2,998,0,0
72.5,0,2,998,0,0
73,0,2,998,0,0
73.5,0,2,998,0,0
74,0,2,998,0,0
74.5,0,2,998,0,0
75,0,1,999,0,1
75.5,0,1,999,0,0
76,0,0,1000,0,1
76.5,0,0,1000,0,0
77,0,0,1000,0,0
77.5,0,0,1000,0,0
78,0,0,1000,0,0
78.5,0,0,1000,0,0
79,0,0,1000,0,0
79.5,0,0,1000,0,0
80,0,0,1000,0,0
