"time","S","I","R","new_I","new_R"
0,196,4,0,4,0
0.5,194,6,0,2,0
1,190,10,0,4,0
1.5,186,13,1,4,1
2,181,16,3,5,2
2.5,172,24,4,9,1
3,162,34,4,10,0
3.5,150,45,5,12,1
4,138,53,9,12,4
4.5,131,59,10,7,1
5,115,73,12,16,2
5.5,99,87,14,16,2
6,79,105,16,20,2
6.5,59,116,25,20,9
7,48,122,30,11,5
7.5,35,128,37,13,7
8,28,129,43,7,6
8.5,17,137,46,11,3
9,13,137,50,4,4
9.5,7,134,59,6,9
10,5,129,66,2,7
10.5,2,128,70,3,4
11,2,120,78,0,8
11.5,2,117,81,0,3
12,2,114,84,0,3
12.5,0,114,86,2,2
13,0,112,88,0,2
13.5,0,110,90,0,2
14,0,108,92,0,2
14.5,0,105,95,0,3
15,0,97,103,0,8
15.5,0,94,106,0,3
16,0,89,111,0,5
16.5,0,86,114,0,3
17,0,86,114,0,0
17.5,0,81,119,0,5
18,0,75,125,0,6
18.5,0,66,134,0,9
19,0,62,138,0,4
19.5,0,59,141,0,3
20,0,59,141,0,0
20.5,0,59,141,0,0
21,0,58,142,0,1
21.5,0,57,143,0,1
22,0,53,147,0,4
22.5,0,52,148,0,1
23,0,50,150,0,2
23.5,0,48,152,0,2
24,0,45,155,0,3
24.5,0,43,157,0,2
25,0,42,158,0,1
25.5,0,40,160,0,2
26,0,39,161,0,1
26.5,0,36,164,0,3
27,0,34,166,0,2
27.5,0,31,169,0,3
28,0,30,170,0,1
28.5,0,28,172,0,2
29,0,28,172,0,0
29.5,0,26,174,0,2
30,0,25,175,0,1
30.5,0,25,175,0,0
31,0,24,176,0,1
31.5,0,24,176,0,0
32,0,23,177,0,1
32.5,0,23,177,0,0
33,0,23,177,0,0
33.5,0,22,178,0,1
34,0,22,178,0,0
34.5,0,21,179,0,1
35,0,20,180,0,1
35.5,0,20,180,0,0
36,0,19,181,0,1
36.5,0,18,182,0,1
37,0,18,182,0,0
37.5,0,18,182,0,0
38,0,16,184,0,2
38.5,0,16,184,0,0
39,0,16,184,0,0
39.5,0,16,184,0,0
40,0,15,185,0,1
40.5,0,14,186,0,1
41,0,14,186,0,0
41.5,0,13,187,0,1
42,0,12,188,0,1
42.5,0,11,189,0,1
43,0,10,190,0,1
43.5,0,9,191,0,1
44,0,9,191,0,0
44.5,0,9,191,0,0
45,0,9,191,0,0
45.5,0,9,191,0,0
46,0,9,191,0,0
46.5,0,8,192,0,1
47,0,7,193,0,1
47.5,0,6,194,0,1
48,0,6,194,0,0
48.5,0,6,194,0,0
49,0,6,194,0,0
49.5,0,6,194,0,0
50,0,6,194,0,0
50.5,0,6,194,0,0
51,0,6,194,0,0
51.5,0,6,194,0,0
52,0,6,194,0,0
52.5,0,5,195,0,1
53,0,5,195,0,0
53.5,0,5,195,0,0
54,0,5,195,0,0
54.5,0,4,196,0,1
55,0,3,197,0,1
55.5,0,3,197,0,0
56,0,3,197,0,0
56.5,0,3,197,0,0
57,0,3,197,0,0
57.5,0,3,197,0,0
58,0,3,197,0,0
58.5,0,3,197,0,0
59,0,3,197,0,0
59.5,0,2,198,0,1
60,0,2,198,0,0
60.5,0,2,198,0,0
61,0,2,198,0,0
61.5,0,2,198,0,0
62,0,2,198,0,0
62.5,0,2,198,0,0
63,0,2,198,0,0
63.5,0,2,198,0,0
64,0,2,198,0,0
64.5,0,2,198,0,0
65,0,2,198,0,0
65.5,0,2,198,0,0
66,0,1,199,0,1
66.5,0,1,199,0,0
67,0,1,199,0,0
67.5,0,1,199,0,0
68,0,1,199,0,0
68.5,0,1,199,0,0
69,0,1,199,0,0
69.5,0,1,199,0,0
70,0,1,199,0,0
70.5,0,1,199,0,0
71,0,0,200,0,1
71.5,0,0,200,0,0
72,0,0,200,0,0
72.5,0,0,200,0,0
73,0,0,200,0,0
73.5,0,0,200,0,0
74,0,0,200,0,0
74.5,0,0,200,0,0
75,0,0,200,0,0
75.5,0,0,200,0,0
76,0,0,200,0,0
76.5,0,0,200,0,0
77,0,0,200,0,0
77.5,0,0,200,0,0
78,0,0,200,0,0
78.5,0,0,200,0,0
79,0,0,200,0,0
79.5,0,0,200,0,0
80,0,0,200,0,0
