"time","S","I","R","new_I","new_R"
0,49,1,0,1,0
0.5,47,3,0,2,0
1,47,3,0,0,0
1.5,47,3,0,0,0
2,47,2,1,0,1
2.5,47,2,1,0,0
3,47,2,1,0,0
3.5,46,3,1,1,0
4,45,4,1,1,0
4.5,44,5,1,1,0
5,39,10,1,5,0
5.5,36,13,1,3,0
6,27,20,3,9,2
6.5,19,28,3,8,0
7,15,31,4,4,1
7.5,9,36,5,6,1
8,6,38,6,3,1
8.5,5,38,7,1,1
9,4,36,10,1,3
9.5,3,34,13,1,3
10,2,34,14,1,1
10.5,1,34,15,1,1
11,1,33,16,0,1
11.5,0,33,17,1,1
12,0,33,17,0,0
12.5,0,30,20,0,3
13,0,27,23,0,3
13.5,0,23,27,0,4
14,0,22,28,0,1
14.5,0,20,30,0,2
15,0,18,32,0,2
15.5,0,17,33,0,1
16,0,16,34,0,1
16.5,0,16,34,0,0
17,0,16,34,0,0
17.5,0,16,34,0,0
18,0,16,34,0,0
18.5,0,16,34,0,0
19,0,16,34,0,0
19.5,0,15,35,0,1
20,0,14,36,0,1
20.5,0,13,37,0,1
21,0,12,38,0,1
21.5,0,11,39,0,1
22,0,11,39,0,0
22.5,0,11,39,0,0
23,0,11,39,0,0
23.5,0,11,39,0,0
24,0,11,39,0,0
24.5,0,10,40,0,1
25,0,9,41,0,1
25.5,0,9,41,0,0
26,0,9,41,0,0
26.5,0,9,41,0,0
27,0,9,41,0,0
27.5,0,9,41,0,0
28,0,9,41,0,0
28.5,0,7,43,0,2
29,0,6,44,0,1
29.5,0,5,45,0,1
30,0,5,45,0,0
30.5,0,5,45,0,0
31,0,5,45,0,0
31.5,0,5,45,0,0
32,0,5,45,0,0
32.5,0,5,45,0,0
33,0,5,45,0,0
33.5,0,5,45,0,0
34,0,5,45,0,0
34.5,0,5,45,0,0
35,0,4,46,0,1
35.5,0,4,46,0,0
36,0,4,46,0,0
36.5,0,4,46,0,0
37,0,4,46,0,0
37.5,0,4,46,0,0
38,0,3,47,0,1
38.5,0,3,47,0,0
39,0,3,47,0,0
39.5,0,3,47,0,0
40,0,3,47,0,0
40.5,0,3,47,0,0
41,0,3,47,0,0
41.5,0,3,47,0,0
42,0,2,48,0,1
42.5,0,2,48,0,0
43,0,2,48,0,0
43.5,0,2,48,0,0
44,0,2,48,0,0
44.5,0,2,48,0,0
45,0,2,48,0,0
45.5,0,2,48,0,0
46,0,2,48,0,0
46.5,0,2,48,0,0
47,0,2,48,0,0
47.5,0,2,48,0,0
48,0,2,48,0,0
48.5,0,2,48,0,0
49,0,2,48,0,0
49.5,0,2,48,0,0
50,0,2,48,0,0
50.5,0,2,48,0,0
51,0,2,48,0,0
51.5,0,2,48,0,0
52,0,2,48,0,0
52.5,0,2,48,0,0
53,0,2,48,0,0
53.5,0,2,48,0,0
54,0,2,48,0,0
54.5,0,2,48,0,0
55,0,2,48,0,0
55.5,0,2,48,0,0
56,0,2,48,0,0
56.5,0,2,48,0,0
57,0,2,48,0,0
57.5,0,2,48,0,0
58,0,2,48,0,0
58.5,0,2,48,0,0
59,0,2,48,0,0
59.5,0,2,48,0,0
60,0,2,48,0,0
60.5,0,2,48,0,0
61,0,2,48,0,0
61.5,0,2,48,0,0
62,0,2,48,0,0
62.5,0,1,49,0,1
63,0,1,49,0,0
63.5,0,0,50,0,1
64,0,0,50,0,0
64.5,0,0,50,0,0
65,0,0,50,0,0
65.5,0,0,50,0,0
66,0,0,50,0,0
66.5,0,0,50,0,0
67,0,0,50,0,0
67.5,0,0,50,0,0
68,0,0,50,0,0
68.5,0,0,50,0,0
69,0,0,50,0,0
69.5,0,0,50,0,0
70,0,0,50,0,0
70.5,0,0,50,0,0
71,0,0,50,0,0
71.5,0,0,50,0,0
72,0,0,50,0,0
72.5,0,0,50,0,0
73,0,0,50,0,0
73.5,0,0,50,0,0
74,0,0,50,0,0
74.5,0,0,50,0,0
75,0,0,50,0,0
75.5,0,0,50,0,0
76,0,0,50,0,0
76.5,0,0,50,0,0
77,0,0,50,0,0
77.5,0,0,50,0,0
78,0,0,50,0,0
78.5,0,0,50,0,0
79,0,0,50,0,0
79.5,0,0,50,0,0
80,0,0,50,0,0
