"time","S","I","R","new_I","new_R"
0,196,4,0,4,0
0.5,195,5,0,1,0
1,192,8,0,3,0
1.5,185,14,1,7,1
2,181,17,2,4,1
2.5,174,23,3,7,1
3,164,33,3,10,0
3.5,149,48,3,15,0
4,133,61,6,16,3
4.5,106,87,7,27,1
5,86,106,8,20,1
5.5,64,125,11,22,3
6,43,143,14,21,3
6.5,31,150,19,12,5
7,24,152,24,7,5
7.5,12,161,27,12,3
8,11,158,31,1,4
8.5,6,154,40,5,9
9,4,149,47,2,7
9.5,2,147,51,2,4
10,1,145,54,1,3
10.5,0,142,58,1,4
11,0,139,61,0,3
11.5,0,136,64,0,3
12,0,127,73,0,9
12.5,0,120,80,0,7
13,0,111,89,0,9
13.5,0,108,92,0,3
14,0,104,96,0,4
14.5,0,98,102,0,6
15,0,98,102,0,0
15.5,0,98,102,0,0
16,0,93,107,0,5
16.5,0,86,114,0,7
17,0,84,116,0,2
17.5,0,79,121,0,5
18,0,75,125,0,4
18.5,0,68,132,0,7
19,0,65,135,0,3
19.5,0,62,138,0,3
20,0,59,141,0,3
20.5,0,55,145,0,4
21,0,53,147,0,2
21.5,0,52,148,0,1
22,0,48,152,0,4
22.5,0,46,154,0,2
23,0,45,155,0,1
23.5,0,44,156,0,1
24,0,43,157,0,1
24.5,0,43,157,0,0
25,0,42,158,0,1
25.5,0,41,159,0,1
26,0,41,159,0,0
26.5,0,41,159,0,0
27,0,41,159,0,0
27.5,0,39,161,0,2
28,0,38,162,0,1
28.5,0,35,165,0,3
29,0,34,166,0,1
29.5,0,33,167,0,1
30,0,32,168,0,1
30.5,0,30,170,0,2
31,0,30,170,0,0
31.5,0,29,171,0,1
32,0,29,171,0,0
32.5,0,27,173,0,2
33,0,24,176,0,3
33.5,0,24,176,0,0
34,0,23,177,0,1
34.5,0,23,177,0,0
35,0,20,180,0,3
35.5,0,20,180,0,0
36,0,20,180,0,0
36.5,0,19,181,0,1
37,0,19,181,0,0
37.5,0,19,181,0,0
38,0,19,181,0,0
38.5,0,19,181,0,0
39,0,19,181,0,0
39.5,0,19,181,0,0
40,0,19,181,0,0
40.5,0,19,181,0,0
41,0,16,184,0,3
41.5,0,15,185,0,1
42,0,15,185,0,0
42.5,0,14,186,0,1
43,0,12,188,0,2
43.5,0,12,188,0,0
44,0,12,188,0,0
44.5,0,12,188,0,0
45,0,12,188,0,0
45.5,0,11,189,0,1
46,0,11,189,0,0
46.5,0,11,189,0,0
47,0,10,190,0,1
47.5,0,9,191,0,1
48,0,8,192,0,1
48.5,0,8,192,0,0
49,0,7,193,0,1
49.5,0,7,193,0,0
50,0,7,193,0,0
50.5,0,7,193,0,0
51,0,5,195,0,2
51.5,0,4,196,0,1
52,0,4,196,0,0
52.5,0,4,196,0,0
53,0,4,196,0,0
53.5,0,4,196,0,0
54,0,4,196,0,0
54.5,0,4,196,0,0
55,0,4,196,0,0
55.5,0,3,197,0,1
56,0,3,197,0,0
56.5,0,2,198,0,1
57,0,2,198,0,0
57.5,0,2,198,0,0
58,0,2,198,0,0
58.5,0,2,198,0,0
59,0,2,198,0,0
59.5,0,2,198,0,0
60,0,2,198,0,0
60.5,0,2,198,0,0
61,0,2,198,0,0
61.5,0,2,198,0,0
62,0,2,198,0,0
62.5,0,2,198,0,0
63,0,2,198,0,0
63.5,0,2,198,0,0
64,0,2,198,0,0
64.5,0,2,198,0,0
65,0,2,198,0,0
65.5,0,2,198,0,0
66,0,2,198,0,0
66.5,0,2,198,0,0
67,0,2,198,0,0
67.5,0,2,198,0,0
68,0,2,198,0,0
68.5,0,2,198,0,0
69,0,2,198,0,0
69.5,0,2,198,0,0
70,0,2,198,0,0
70.5,0,1,199,0,1
71,0,1,199,0,0
71.5,0,1,199,0,0
72,0,1,199,0,0
72.5,0,1,199,0,0
73,0,1,199,0,0
73.5,0,0,200,0,1
74,0,0,200,0,0
74.5,0,0,200,0,0
75,0,0,200,0,0
75.5,0,0,200,0,0
76,0,0,200,0,0
76.5,0,0,200,0,0
77,0,0,200,0,0
77.5,0,0,200,0,0
78,0,0,200,0,0
78.5,0,0,200,0,0
79,0,0,200,0,0
79.5,0,0,200,0,0
80,0,0,200,0,0
