"time","S","I","R","new_I","new_R"
0,196,4,0,4,0
0.5,177,23,0,19,0
1,97,101,2,80,2
1.5,6,187,7,91,5
2,0,181,19,6,12
2.5,0,177,23,0,4
3,0,168,32,0,9
3.5,0,163,37,0,5
4,0,160,40,0,3
4.5,0,149,51,0,11
5,0,144,56,0,5
5.5,0,139,61,0,5
6,0,129,71,0,10
6.5,0,124,76,0,5
7,0,115,85,0,9
7.5,0,109,91,0,6
8,0,104,96,0,5
8.5,0,94,106,0,10
9,0,90,110,0,4
9.5,0,87,113,0,3
10,0,83,117,0,4
10.5,0,78,122,0,5
11,0,75,125,0,3
11.5,0,70,130,0,5
12,0,67,133,0,3
12.5,0,64,136,0,3
13,0,61,139,0,3
13.5,0,60,140,0,1
14,0,56,144,0,4
14.5,0,53,147,0,3
15,0,51,149,0,2
15.5,0,46,154,0,5
16,0,44,156,0,2
16.5,0,42,158,0,2
17,0,41,159,0,1
17.5,0,41,159,0,0
18,0,37,163,0,4
18.5,0,36,164,0,1
19,0,35,165,0,1
19.5,0,35,165,0,0
20,0,32,168,0,3
20.5,0,32,168,0,0
21,0,29,171,0,3
21.5,0,27,173,0,2
22,0,25,175,0,2
22.5,0,24,176,0,1
23,0,23,177,0,1
23.5,0,22,178,0,1
24,0,20,180,0,2
24.5,0,19,181,0,1
25,0,18,182,0,1
25.5,0,18,182,0,0
26,0,18,182,0,0
26.5,0,18,182,0,0
27,0,16,184,0,2
27.5,0,15,185,0,1
28,0,14,186,0,1
28.5,0,14,186,0,0
29,0,13,187,0,1
29.5,0,11,189,0,2
30,0,11,189,0,0
30.5,0,11,189,0,0
31,0,11,189,0,0
31.5,0,11,189,0,0
32,0,10,190,0,1
32.5,0,8,192,0,2
33,0,8,192,0,0
33.5,0,8,192,0,0
34,0,8,192,0,0
34.5,0,8,192,0,0
35,0,7,193,0,1
35.5,0,7,193,0,0
36,0,7,193,0,0
36.5,0,7,193,0,0
37,0,7,193,0,0
37.5,0,7,193,0,0
38,0,6,194,0,1
38.5,0,6,194,0,0
39,0,6,194,0,0
39.5,0,5,195,0,1
40,0,4,196,0,1
40.5,0,4,196,0,0
41,0,4,196,0,0
41.5,0,3,197,0,1
42,0,3,197,0,0
42.5,0,2,198,0,1
43,0,2,198,0,0
43.5,0,2,198,0,0
44,0,2,198,0,0
44.5,0,2,198,0,0
45,0,2,198,0,0
45.5,0,2,198,0,0
46,0,2,198,0,0
46.5,0,2,198,0,0
47,0,2,198,0,0
47.5,0,2,198,0,0
48,0,2,198,0,0
48.5,0,2,198,0,0
49,0,2,198,0,0
49.5,0,2,198,0,0
50,0,2,198,0,0
50.5,0,2,198,0,0
51,0,2,198,0,0
51.5,0,2,198,0,0
52,0,1,199,0,1
52.5,0,1,199,0,0
53,0,1,199,0,0
53.5,0,1,199,0,0
54,0,1,199,0,0
54.5,0,1,199,0,0
55,0,1,199,0,0
55.5,0,1,199,0,0
56,0,1,199,0,0
56.5,0,1,199,0,0
57,0,1,199,0,0
57.5,0,1,199,0,0
58,0,1,199,0,0
58.5,0,1,199,0,0
59,0,1,199,0,0
59.5,0,1,199,0,0
60,0,1,199,0,0
60.5,0,1,199,0,0
61,0,0,200,0,1
61.5,0,0,200,0,0
62,0,0,200,0,0
62.5,0,0,200,0,0
63,0,0,200,0,0
63.5,0,0,200,0,0
64,0,0,200,0,0
64.5,0,0,200,0,0
65,0,0,200,0,0
65.5,0,0,200,0,0
66,0,0,200,0,0
66.5,0,0,200,0,0
67,0,0,200,0,0
67.5,0,0,200,0,0
68,0,0,200,0,0
68.5,0,0,200,0,0
69,0,0,200,0,0
69.5,0,0,200,0,0
70,0,0,200,0,0
70.5,0,0,200,0,0
71,0,0,200,0,0
71.5,0,0,200,0,0
72,0,0,200,0,0
72.5,0,0,200,0,0
73,0,0,200,0,0
73.5,0,0,200,0,0
74,0,0,200,0,0
74.5,0,0,200,0,0
75,0,0,200,0,0
75.5,0,0,200,0,0
76,0,0,200,0,0
76.5,0,0,200,0,0
77,0,0,200,0,0
77.5,0,0,200,0,0
78,0,0,200,0,0
78.5,0,0,200,0,0
79,0,0,200,0,0
79.5,0,0,200,0,0
80,0,0,200,0,0
