"time","S","I","R","new_I","new_R"
0,49,1,0,1,0
0.5,48,2,0,1,0
1,48,2,0,0,0
1.5,48,2,0,0,0
2,48,1,1,0,1
2.5,48,1,1,0,0
3,48,1,1,0,0
3.5,48,1,1,0,0
4,48,1,1,0,0
4.5,48,1,1,0,0
5,47,2,1,1,0
5.5,47,2,1,0,0
6,45,3,2,2,1
6.5,43,5,2,2,0
7,43,5,2,0,0
7.5,41,7,2,2,0
8,40,8,2,1,0
8.5,40,8,2,0,0
9,40,7,3,0,1
9.5,40,6,4,0,1
10,39,7,4,1,0
10.5,38,8,4,1,0
11,37,9,4,1,0
11.5,36,10,4,1,0
12,36,9,5,0,1
12.5,35,8,7,1,2
13,35,7,8,0,1
13.5,34,8,8,1,0
14,33,9,8,1,0
14.5,33,9,8,0,0
15,33,9,8,0,0
15.5,33,9,8,0,0
16,32,9,9,1,1
16.5,32,8,10,0,1
17,32,8,10,0,0
17.5,32,8,10,0,0
18,32,8,10,0,0
18.5,31,9,10,1,0
19,31,9,10,0,0
19.5,31,9,10,0,0
20,31,7,12,0,2
20.5,30,7,13,1,1
21,30,6,14,0,1
21.5,30,6,14,0,0
22,30,5,15,0,1
22.5,30,5,15,0,0
23,30,5,15,0,0
23.5,29,6,15,1,0
24,29,6,15,0,0
24.5,29,6,15,0,0
25,28,7,15,1,0
25.5,28,7,15,0,0
26,28,7,15,0,0
26.5,28,7,15,0,0
27,27,8,15,1,0
27.5,26,9,15,1,0
28,26,9,15,0,0
28.5,26,8,16,0,1
29,26,8,16,0,0
29.5,26,7,17,0,1
30,26,6,18,0,1
30.5,26,6,18,0,0
31,26,6,18,0,0
31.5,26,6,18,0,0
32,26,6,18,0,0
32.5,26,6,18,0,0
33,25,6,19,1,1
33.5,25,6,19,0,0
34,24,7,19,1,0
34.5,23,7,20,1,1
35,23,6,21,0,1
35.5,23,6,21,0,0
36,23,6,21,0,0
36.5,23,6,21,0,0
37,23,5,22,0,1
37.5,23,4,23,0,1
38,23,3,24,0,1
38.5,23,3,24,0,0
39,23,3,24,0,0
39.5,23,3,24,0,0
40,22,4,24,1,0
40.5,22,3,25,0,1
41,22,3,25,0,0
41.5,22,3,25,0,0
42,22,3,25,0,0
42.5,22,3,25,0,0
43,22,3,25,0,0
43.5,22,3,25,0,0
44,22,3,25,0,0
44.5,22,3,25,0,0
45,22,2,26,0,1
45.5,21,3,26,1,0
46,21,2,27,0,1
46.5,21,2,27,0,0
47,21,2,27,0,0
47.5,21,2,27,0,0
48,21,2,27,0,0
48.5,21,2,27,0,0
49,21,2,27,0,0
49.5,21,2,27,0,0
50,21,2,27,0,0
50.5,21,2,27,0,0
51,21,2,27,0,0
51.5,21,2,27,0,0
52,21,2,27,0,0
52.5,21,2,27,0,0
53,21,2,27,0,0
53.5,21,2,27,0,0
54,21,2,27,0,0
54.5,21,2,27,0,0
55,21,2,27,0,0
55.5,21,2,27,0,0
56,21,2,27,0,0
56.5,21,2,27,0,0
57,21,2,27,0,0
57.5,21,1,28,0,1
58,21,0,29,0,1
58.5,21,0,29,0,0
59,21,0,29,0,0
59.5,21,0,29,0,0
60,21,0,29,0,0
60.5,21,0,29,0,0
61,21,0,29,0,0
61.5,21,0,29,0,0
62,21,0,29,0,0
62.5,21,0,29,0,0
63,21,0,29,0,0
63.5,21,0,29,0,0
64,21,0,29,0,0
64.5,21,0,29,0,0
65,21,0,29,0,0
65.5,21,0,29,0,0
66,21,0,29,0,0
66.5,21,0,29,0,0
67,21,0,29,0,0
67.5,21,0,29,0,0
68,21,0,29,0,0
68.5,21,0,29,0,0
69,21,0,29,0,0
69.5,21,0,29,0,0
70,21,0,29,0,0
70.5,21,0,29,0,0
71,21,0,29,0,0
71.5,21,0,29,0,0
72,21,0,29,0,0
72.5,21,0,29,0,0
73,21,0,29,0,0
73.5,21,0,29,0,0
74,21,0,29,0,0
74.5,21,0,29,0,0
75,21,0,29,0,0
75.5,21,0,29,0,0
76,21,0,29,0,0
76.5,21,0,29,0,0
77,21,0,29,0,0
77.5,21,0,29,0,0
78,21,0,29,0,0
78.5,21,0,29,0,0
79,21,0,29,0,0
79.5,21,0,29,0,0
80,21,0,29,0,0
