"time","S","I","R","new_I","new_R"
0,196,4,0,4,0
0.5,196,4,0,0,0
1,196,4,0,0,0
1.5,195,5,0,1,0
2,195,4,1,0,1
2.5,194,5,1,1,0
3,194,5,1,0,0
3.5,194,5,1,0,0
4,194,5,1,0,0
4.5,193,6,1,1,0
5,192,7,1,1,0
5.5,190,8,2,2,1
6,190,8,2,0,0
6.5,190,8,2,0,0
7,188,8,4,2,2
7.5,187,9,4,1,0
8,187,8,5,0,1
8.5,186,8,6,1,1
9,185,9,6,1,0
9.5,185,8,7,0,1
10,184,9,7,1,0
10.5,184,9,7,0,0
11,184,9,7,0,0
11.5,184,8,8,0,1
12,182,10,8,2,0
12.5,182,9,9,0,1
13,180,11,9,2,0
13.5,178,13,9,2,0
14,176,14,10,2,1
14.5,174,15,11,2,1
15,173,15,12,1,1
15.5,173,13,14,0,2
16,172,13,15,1,1
16.5,171,14,15,1,0
17,171,14,15,0,0
17.5,171,14,15,0,0
18,170,15,15,1,0
18.5,169,15,16,1,1
19,168,16,16,1,0
19.5,167,17,16,1,0
20,166,18,16,1,0
20.5,166,17,17,0,1
21,162,19,19,4,2
21.5,161,18,21,1,2
22,160,19,21,1,0
22.5,160,19,21,0,0
23,159,18,23,1,2
23.5,158,18,24,1,1
24,156,20,24,2,0
24.5,154,21,25,2,1
25,153,19,28,1,3
25.5,152,20,28,1,0
26,150,21,29,2,1
26.5,148,21,31,2,2
27,146,23,31,2,0
27.5,146,21,33,0,2
28,144,22,34,2,1
28.5,142,23,35,2,1
29,142,23,35,0,0
29.5,136,26,38,6,3
30,136,24,40,0,2
30.5,136,23,41,0,1
31,135,23,42,1,1
31.5,135,23,42,0,0
32,135,22,43,0,1
32.5,135,22,43,0,0
33,135,22,43,0,0
33.5,135,21,44,0,1
34,135,19,46,0,2
34.5,133,21,46,2,0
35,133,21,46,0,0
35.5,133,21,46,0,0
36,132,21,47,1,1
36.5,130,22,48,2,1
37,129,21,50,1,2
37.5,127,23,50,2,0
38,126,23,51,1,1
38.5,126,22,52,0,1
39,126,19,55,0,3
39.5,125,19,56,1,1
40,123,20,57,2,1
40.5,120,23,57,3,0
41,118,24,58,2,1
41.5,116,24,60,2,2
42,116,22,62,0,2
42.5,115,23,62,1,0
43,114,22,64,1,2
43.5,112,24,64,2,0
44,111,23,66,1,2
44.5,109,25,66,2,0
45,109,23,68,0,2
45.5,109,23,68,0,0
46,108,22,70,1,2
46.5,108,21,71,0,1
47,107,20,73,1,2
47.5,106,19,75,1,2
48,106,19,75,0,0
48.5,105,19,76,1,1
49,104,19,77,1,1
49.5,104,18,78,0,1
50,102,20,78,2,0
50.5,100,22,78,2,0
51,99,23,78,1,0
51.5,95,26,79,4,1
52,94,24,82,1,3
52.5,93,25,82,1,0
53,93,24,83,0,1
53.5,93,23,84,0,1
54,93,21,86,0,2
54.5,90,23,87,3,1
55,88,24,88,2,1
55.5,87,23,90,1,2
56,87,23,90,0,0
56.5,87,22,91,0,1
57,87,18,95,0,4
57.5,87,18,95,0,0
58,87,18,95,0,0
58.5,87,18,95,0,0
59,87,17,96,0,1
59.5,86,16,98,1,2
60,84,18,98,2,0
60.5,84,17,99,0,1
61,84,15,101,0,2
61.5,84,15,101,0,0
62,83,16,101,1,0
62.5,83,16,101,0,0
63,83,15,102,0,1
63.5,83,13,104,0,2
64,83,12,105,0,1
64.5,82,12,106,1,1
65,82,12,106,0,0
65.5,82,10,108,0,2
66,82,10,108,0,0
66.5,82,10,108,0,0
67,82,10,108,0,0
67.5,82,9,109,0,1
68,82,7,111,0,2
68.5,82,7,111,0,0
69,82,7,111,0,0
69.5,82,7,111,0,0
70,82,7,111,0,0
70.5,82,7,111,0,0
71,82,7,111,0,0
71.5,82,6,112,0,1
72,82,6,112,0,0
72.5,82,6,112,0,0
73,82,6,112,0,0
73.5,82,5,113,0,1
74,82,5,113,0,0
74.5,82,5,113,0,0
75,82,5,113,0,0
75.5,82,5,113,0,0
76,82,5,113,0,0
76.5,82,5,113,0,0
77,82,4,114,0,1
77.5,82,4,114,0,0
78,82,2,116,0,2
78.5,82,2,116,0,0
79,82,2,116,0,0
79.5,82,2,116,0,0
80,82,2,116,0,0
