"time","S","I","R","new_I","new_R"
0,99,1,0,1,0
0.5,99,1,0,0,0
1,99,1,0,0,0
1.5,99,1,0,0,0
2,97,3,0,2,0
2.5,96,4,0,1,0
3,93,7,0,3,0
3.5,90,10,0,3,0
4,89,11,0,1,0
4.5,88,12,0,1,0
5,84,15,1,4,1
5.5,78,21,1,6,0
6,69,30,1,9,0
6.5,66,33,1,3,0
7,61,37,2,5,1
7.5,59,35,6,2,4
8,56,34,10,3,4
8.5,56,30,14,0,4
9,55,29,16,1,2
9.5,51,32,17,4,1
10,43,38,19,8,2
10.5,41,39,20,2,1
11,35,43,22,6,2
11.5,32,46,22,3,0
12,31,45,24,1,2
12.5,28,47,25,3,1
13,26,46,28,2,3
13.5,23,49,28,3,0
14,20,49,31,3,3
14.5,14,55,31,6,0
15,11,57,32,3,1
15.5,10,55,35,1,3
16,10,54,36,0,1
16.5,10,53,37,0,1
17,8,51,41,2,4
17.5,8,47,45,0,4
18,6,48,46,2,1
18.5,5,49,46,1,0
19,3,48,49,2,3
19.5,3,47,50,0,1
20,3,47,50,0,0
20.5,3,47,50,0,0
21,3,46,51,0,1
21.5,2,46,52,1,1
22,2,44,54,0,2
22.5,2,41,57,0,3
23,2,39,59,0,2
23.5,2,36,62,0,3
24,2,33,65,0,3
24.5,1,33,66,1,1
25,1,33,66,0,0
25.5,1,31,68,0,2
26,1,29,70,0,2
26.5,1,29,70,0,0
27,1,29,70,0,0
27.5,0,28,72,1,2
28,0,27,73,0,1
28.5,0,27,73,0,0
29,0,25,75,0,2
29.5,0,24,76,0,1
30,0,22,78,0,2
30.5,0,22,78,0,0
31,0,21,79,0,1
31.5,0,20,80,0,1
32,0,19,81,0,1
32.5,0,18,82,0,1
33,0,17,83,0,1
33.5,0,15,85,0,2
34,0,15,85,0,0
34.5,0,15,85,0,0
35,0,14,86,0,1
35.5,0,14,86,0,0
36,0,14,86,0,0
36.5,0,13,87,0,1
37,0,13,87,0,0
37.5,0,13,87,0,0
38,0,13,87,0,0
38.5,0,12,88,0,1
39,0,11,89,0,1
39.5,0,11,89,0,0
40,0,11,89,0,0
40.5,0,11,89,0,0
41,0,11,89,0,0
41.5,0,11,89,0,0
42,0,10,90,0,1
42.5,0,10,90,0,0
43,0,9,91,0,1
43.5,0,8,92,0,1
44,0,8,92,0,0
44.5,0,8,92,0,0
45,0,8,92,0,0
45.5,0,7,93,0,1
46,0,7,93,0,0
46.5,0,7,93,0,0
47,0,6,94,0,1
47.5,0,6,94,0,0
48,0,6,94,0,0
48.5,0,6,94,0,0
49,0,6,94,0,0
49.5,0,6,94,0,0
50,0,6,94,0,0
50.5,0,6,94,0,0
51,0,6,94,0,0
51.5,0,6,94,0,0
52,0,6,94,0,0
52.5,0,6,94,0,0
53,0,6,94,0,0
53.5,0,5,95,0,1
54,0,4,96,0,1
54.5,0,4,96,0,0
55,0,4,96,0,0
55.5,0,4,96,0,0
56,0,4,96,0,0
56.5,0,3,97,0,1
57,0,3,97,0,0
57.5,0,3,97,0,0
58,0,3,97,0,0
58.5,0,3,97,0,0
59,0,3,97,0,0
59.5,0,2,98,0,1
60,0,1,99,0,1
60.5,0,0,100,0,1
61,0,0,100,0,0
61.5,0,0,100,0,0
62,0,0,100,0,0
62.5,0,0,100,0,0
63,0,0,100,0,0
63.5,0,0,100,0,0
64,0,0,100,0,0
64.5,0,0,100,0,0
65,0,0,100,0,0
65.5,0,0,100,0,0
66,0,0,100,0,0
66.5,0,0,100,0,0
67,0,0,100,0,0
67.5,0,0,100,0,0
68,0,0,100,0,0
68.5,0,0,100,0,0
69,0,0,100,0,0
69.5,0,0,100,0,0
70,0,0,100,0,0
70.5,0,0,100,0,0
71,0,0,100,0,0
71.5,0,0,100,0,0
72,0,0,100,0,0
72.5,0,0,100,0,0
73,0,0,100,0,0
73.5,0,0,100,0,0
74,0,0,100,0,0
74.5,0,0,100,0,0
75,0,0,100,0,0
75.5,0,0,100,0,0
76,0,0,100,0,0
76.5,0,0,100,0,0
77,0,0,100,0,0
77.5,0,0,100,0,0
78,0,0,100,0,0
78.5,0,0,100,0,0
79,0,0,100,0,0
79.5,0,0,100,0,0
80,0,0,100,0,0
